run,user_id,bytes_transmitted,throughput_bps,throughput_mbps
Scenario2-60-20250720-17:28:53-739394,3,2089147.0,303875.92727272725,0.3038759272727272
Scenario2-60-20250720-17:28:53-739394,4,2084359.0,303179.4909090909,0.3031794909090909
Scenario2-60-20250720-17:28:53-739394,5,2089156.0,303877.2363636364,0.3038772363636364
Scenario2-60-20250720-17:28:53-739394,6,2077049.0,302116.2181818182,0.3021162181818182
Scenario2-60-20250720-17:28:53-739394,7,2087556.0,303644.5090909091,0.3036445090909091
Scenario2-60-20250720-17:28:53-739394,8,2098644.0,305257.3090909091,0.3052573090909091
Scenario2-60-20250720-17:28:53-739394,9,2084639.0,303220.2181818182,0.3032202181818182
Scenario2-61-20250720-17:28:53-739400,0,2091602.0,304233.0181818182,0.3042330181818182
Scenario2-61-20250720-17:28:53-739400,1,2105547.0,306261.38181818184,0.30626138181818185
Scenario2-61-20250720-17:28:53-739400,2,2086749.0,303527.12727272726,0.30352712727272724
Scenario2-61-20250720-17:28:53-739400,3,2092697.0,304392.2909090909,0.30439229090909087
Scenario2-61-20250720-17:28:53-739400,4,2073937.0,301663.56363636366,0.30166356363636365
Scenario2-61-20250720-17:28:53-739400,5,2078065.0,302264.0,0.302264
Scenario2-61-20250720-17:28:53-739400,6,2097741.0,305125.9636363636,0.30512596363636363
Scenario2-61-20250720-17:28:53-739400,7,2101313.0,305645.5272727273,0.30564552727272726
Scenario2-61-20250720-17:28:53-739400,8,2108692.0,306718.83636363636,0.30671883636363634
Scenario2-61-20250720-17:28:53-739400,9,2079492.0,302471.56363636366,0.3024715636363637
Scenario2-62-20250720-17:28:54-739409,0,2094031.0,304586.32727272727,0.3045863272727273
Scenario2-62-20250720-17:28:54-739409,1,2078894.0,302384.58181818185,0.30238458181818184
Scenario2-62-20250720-17:28:54-739409,2,2082586.0,302921.6,0.30292159999999996
Scenario2-62-20250720-17:28:54-739409,3,2085534.0,303350.4,0.3033504
Scenario2-62-20250720-17:28:54-739409,4,2070953.0,301229.5272727273,0.3012295272727273
Scenario2-62-20250720-17:28:54-739409,5,2100766.0,305565.9636363636,0.3055659636363636
Scenario2-62-20250720-17:28:54-739409,6,2088157.0,303731.92727272725,0.30373192727272724
Scenario2-62-20250720-17:28:54-739409,7,2091136.0,304165.2363636364,0.3041652363636364
Scenario2-62-20250720-17:28:54-739409,8,2076286.0,302005.2363636364,0.3020052363636364
Scenario2-62-20250720-17:28:54-739409,9,2091142.0,304166.10909090907,0.3041661090909091
Scenario2-63-20250720-17:28:54-739410,0,2081251.0,302727.41818181815,0.30272741818181814
Scenario2-63-20250720-17:28:54-739410,1,2082232.0,302870.10909090907,0.30287010909090906
Scenario2-63-20250720-17:28:54-739410,2,2111904.0,307186.0363636364,0.3071860363636364
Scenario2-63-20250720-17:28:54-739410,3,2088267.0,303747.92727272725,0.30374792727272726
Scenario2-63-20250720-17:28:54-739410,4,2097109.0,305034.0363636364,0.30503403636363635
Scenario2-63-20250720-17:28:54-739410,5,2094024.0,304585.3090909091,0.3045853090909091
Scenario2-63-20250720-17:28:54-739410,6,2089045.0,303861.0909090909,0.30386109090909086
Scenario2-63-20250720-17:28:54-739410,7,2102971.0,305886.6909090909,0.30588669090909093
Scenario2-63-20250720-17:28:54-739410,8,2074284.0,301714.0363636364,0.30171403636363636
Scenario2-63-20250720-17:28:54-739410,9,2094126.0,304600.14545454545,0.30460014545454545
Scenario2-64-20250720-17:28:54-739419,0,2093310.0,304481.45454545453,0.30448145454545456
Scenario2-64-20250720-17:28:54-739419,1,2097975.0,305160.0,0.30516
Scenario2-64-20250720-17:28:54-739419,2,2093742.0,304544.2909090909,0.3045442909090909
Scenario2-64-20250720-17:28:54-739419,3,2075129.0,301836.94545454544,0.3018369454545454
Scenario2-64-20250720-17:28:54-739419,4,2083421.0,303043.05454545456,0.30304305454545455
Scenario2-64-20250720-17:28:54-739419,5,2081949.0,302828.94545454544,0.3028289454545454
Scenario2-64-20250720-17:28:54-739419,6,2092211.0,304321.6,0.30432159999999997
Scenario2-64-20250720-17:28:54-739419,7,2091705.0,304248.0,0.304248
Scenario2-64-20250720-17:28:54-739419,8,2086899.0,303548.94545454544,0.3035489454545454
Scenario2-64-20250720-17:28:54-739419,9,2088472.0,303777.7454545455,0.3037777454545455
Scenario2-37-20250720-17:28:47-739275,0,2112733.0,307306.61818181816,0.30730661818181815
Scenario2-37-20250720-17:28:47-739275,1,2102080.0,305757.0909090909,0.30575709090909087
Scenario2-37-20250720-17:28:47-739275,2,2108620.0,306708.36363636365,0.30670836363636367
Scenario2-37-20250720-17:28:47-739275,3,2097211.0,305048.87272727274,0.30504887272727277
Scenario2-37-20250720-17:28:47-739275,4,2089793.0,303969.89090909093,0.30396989090909093
Scenario2-37-20250720-17:28:47-739275,5,2092248.0,304326.9818181818,0.3043269818181818
Scenario2-37-20250720-17:28:47-739275,6,2086928.0,303553.16363636364,0.30355316363636364
Scenario2-37-20250720-17:28:47-739275,7,2092098.0,304305.16363636364,0.3043051636363636
Scenario2-37-20250720-17:28:47-739275,8,2076750.0,302072.7272727273,0.30207272727272727
Scenario2-37-20250720-17:28:47-739275,9,2086199.0,303447.12727272726,0.30344712727272727
